DATE(MEAN)	DATE(MODE)	WHO(MODE)	PATH
2017-04-29	2019-09-11	Eric Snow	Lib/test/test_tools/__init__.py
2017-05-03	2017-01-19	Serhiy Storchaka	Modules/clinic/_operator.c.h
2017-05-04	2018-09-11	Yury Selivanov	Doc/library/asyncio-queue.rst
2017-05-06	2018-02-26	Serhiy Storchaka	Lib/test/test_tools/test_i18n.py
2017-05-09	2017-05-09	Serhiy Storchaka	Lib/test/test_import/data/circular_imports/binding.py
2017-05-09	2017-05-09	Serhiy Storchaka	Lib/test/test_import/data/circular_imports/binding2.py
2017-05-10	2018-09-11	Yury Selivanov	Doc/library/asyncio-stream.rst
2017-05-13	2017-07-05	Terry Jan Reedy	Lib/idlelib/NEWS.txt
2017-05-14	2016-10-28	Yury Selivanov	Lib/asyncio/base_tasks.py
2017-05-17	2017-05-17	Steve Dower	PCbuild/fix_encoding.py
2017-05-20	2015-04-16	Serhiy Storchaka	Modules/_io/clinic/_iomodule.c.h
2017-05-20	2019-03-14	Serhiy Storchaka	Modules/clinic/_opcode.c.h
2017-05-21	2019-06-17	Tal Einat	Lib/idlelib/zoomheight.py
2017-05-26	2017-07-18	Louie Lu	Lib/idlelib/idle_test/test_config.py
2017-05-28	2017-05-17	Steve Dower	PCbuild/lib.pyproj
2017-05-30	2019-01-11	Serhiy Storchaka	Modules/clinic/_codecsmodule.c.h
2017-05-31	2017-02-10	Brett Cannon	.github/CONTRIBUTING.rst
2017-06-01	2016-07-08	Terry Jan Reedy	Lib/idlelib/query.py
2017-06-07	2015-09-29	Victor Stinner	Lib/test/libregrtest/main.py
2017-06-12	2017-03-12	Serhiy Storchaka	Modules/clinic/resource.c.h
2017-06-16	2017-06-16	Zachary Ware	PCbuild/get_external.py
2017-06-18	2018-09-11	Yury Selivanov	Doc/library/asyncio-eventloop.rst
2017-06-23	2017-01-19	Serhiy Storchaka	Objects/clinic/enumobject.c.h
2017-06-30	2016-10-28	Yury Selivanov	Modules/_asynciomodule.c
2017-07-03	2017-09-14	Łukasz Langa	Lib/test/mod_generics_cache.py
2017-07-06	2017-07-06	Serhiy Storchaka	Lib/test/test_import/data/package/__init__.py
2017-07-08	2016-09-06	Christian Heimes	Modules/_blake2/impl/blake2-impl.h
2017-07-12	2017-07-12	Serhiy Storchaka	Lib/test/test_import/data/package2/submodule1.py
2017-07-14	2015-04-03	Serhiy Storchaka	Objects/clinic/dictobject.c.h
2017-07-17	2017-07-17	Steve Dower	PCbuild/urlretrieve.py
2017-07-18	2017-07-17	Steve Dower	PCbuild/prepare_ssl.bat
2017-07-19	2016-09-07	Christian Heimes	Modules/_sha3/clinic/sha3module.c.h
2017-07-21	2017-02-04	Serhiy Storchaka	Modules/clinic/_tracemalloc.c.h
2017-07-26	2015-05-22	Guido van Rossum	Lib/test/test_typing.py
2017-07-27	2017-02-04	Serhiy Storchaka	Modules/clinic/gcmodule.c.h
2017-07-27	2018-08-30	Christian Heimes	Lib/test/pycacert.pem
2017-07-29	2017-01-16	INADA Naoki	Objects/clinic/unicodeobject.c.h
2017-07-31	2015-09-26	Victor Stinner	Lib/test/libregrtest/runtest.py
2017-08-01	2014-11-20	Victor Stinner	Python/pylifecycle.c
2017-08-01	2017-03-19	Serhiy Storchaka	Objects/clinic/tupleobject.c.h
2017-08-08	2018-09-14	Yury Selivanov	Doc/library/asyncio.rst
2017-08-13	2017-07-17	Steve Dower	PCbuild/prepare_tcltk.bat
2017-08-15	2016-09-10	Łukasz Langa	Include/pydtrace.h
2017-08-19	2017-03-12	Serhiy Storchaka	Python/clinic/marshal.c.h
2017-08-19	2017-08-17	Steve Dower	Tools/nuget/pythondaily.symbols.nuspec
2017-08-21	2018-08-30	Christian Heimes	Lib/test/revocation.crl
2017-08-26	2017-02-02	Victor Stinner	Modules/clinic/_struct.c.h
2017-08-28	2017-08-27	Cheryl Sabella	Lib/idlelib/idle_test/test_outwin.py
2017-08-30	2017-08-30	Lisa Hewus Fresh	Misc/Porting
2017-09-05	2017-09-05	Gregory P. Smith	Misc/NEWS.d/next/Build/README.rst
2017-09-05	2017-09-05	Gregory P. Smith	Misc/NEWS.d/next/C API/README.rst
2017-09-05	2017-09-05	Gregory P. Smith	Misc/NEWS.d/next/Core and Builtins/README.rst
2017-09-05	2017-09-05	Gregory P. Smith	Misc/NEWS.d/next/Documentation/README.rst
2017-09-05	2017-09-05	Gregory P. Smith	Misc/NEWS.d/next/IDLE/README.rst
2017-09-05	2017-09-05	Gregory P. Smith	Misc/NEWS.d/next/Library/README.rst
2017-09-05	2017-09-05	Gregory P. Smith	Misc/NEWS.d/next/Security/README.rst
2017-09-05	2017-09-05	Gregory P. Smith	Misc/NEWS.d/next/Tests/README.rst
2017-09-05	2017-09-05	Gregory P. Smith	Misc/NEWS.d/next/Tools-Demos/README.rst
2017-09-05	2017-09-05	Gregory P. Smith	Misc/NEWS.d/next/Windows/README.rst
2017-09-05	2017-09-05	Gregory P. Smith	Misc/NEWS.d/next/macOS/README.rst
2017-09-07	2017-09-07	Steve Dower	PC/layout/support/python.props
2017-09-08	2017-09-08	Eric Snow	Tools/c-analyzer/ignored-globals.txt
2017-09-15	2017-03-08	INADA Naoki	Doc/tools/templates/dummy.html
2017-09-15	2017-09-08	Eric Snow	Tools/c-analyzer/check-c-globals.py
2017-09-17	2017-07-17	Steve Dower	PCbuild/find_python.bat
2017-09-20	2017-09-19	Ned Deily	Misc/NEWS.d/3.7.0a1.rst
2017-09-20	2017-09-20	Antoine Pitrou	Tools/scripts/update_file.py
2017-09-21	2017-03-11	Serhiy Storchaka	Objects/clinic/listobject.c.h
2017-09-22	2016-10-03	Steve Dower	PCbuild/_testconsole.vcxproj.filters
2017-09-22	2017-09-06	Devin Jeanpierre	Modules/_xxtestfuzz/_xxtestfuzz.c
2017-09-24	2017-03-11	Serhiy Storchaka	Objects/clinic/floatobject.c.h
2017-09-25	2017-08-07	Julien	Doc/tools/static/switchers.js
2017-09-25	2017-09-25	Victor Stinner	Lib/test/xmltestdata/expat224_utf8_bug.xml
2017-09-26	2017-06-28	Victor Stinner	Lib/test/bisect_cmd.py
2017-09-27	2017-01-17	Victor Stinner	Objects/clinic/odictobject.c.h
2017-09-28	2017-09-08	Eric Snow	Tools/c-analyzer/README
2017-09-28	2018-08-30	Christian Heimes	Lib/test/ssl_cert.pem
2017-09-29	2017-09-08	Eric Snow	Include/internal/pycore_condvar.h
2017-10-01	2017-05-01	Jelle Zijlstra	Lib/test/test_contextlib_async.py
2017-10-04	2017-09-04	larryhastings	Misc/NEWS.d/3.5.0b1.rst
2017-10-04	2017-09-04	larryhastings	Misc/NEWS.d/3.5.0rc1.rst
2017-10-04	2017-09-04	larryhastings	Misc/NEWS.d/3.6.0a3.rst
2017-10-04	2017-09-04	larryhastings	Misc/NEWS.d/3.6.0b3.rst
2017-10-05	2017-09-04	larryhastings	Misc/NEWS.d/3.5.0a1.rst
2017-10-05	2017-09-04	larryhastings	Misc/NEWS.d/3.5.0rc2.rst
2017-10-05	2017-09-04	larryhastings	Misc/NEWS.d/3.5.1rc1.rst
2017-10-05	2017-09-04	larryhastings	Misc/NEWS.d/3.6.0a1.rst
2017-10-05	2017-09-04	larryhastings	Misc/NEWS.d/3.6.0b2.rst
2017-10-06	2017-09-04	larryhastings	Misc/NEWS.d/3.5.0a3.rst
2017-10-06	2017-09-04	larryhastings	Misc/NEWS.d/3.5.0a4.rst
2017-10-06	2017-09-04	larryhastings	Misc/NEWS.d/3.5.2rc1.rst
2017-10-06	2017-09-04	larryhastings	Misc/NEWS.d/3.5.3rc1.rst
2017-10-06	2017-09-04	larryhastings	Misc/NEWS.d/3.6.0b4.rst
2017-10-06	2017-09-04	larryhastings	Misc/NEWS.d/3.6.0rc2.rst
2017-10-07	2017-09-04	larryhastings	Misc/NEWS.d/3.5.0a2.rst
2017-10-07	2017-09-04	larryhastings	Misc/NEWS.d/3.6.0a4.rst
2017-10-07	2017-09-04	larryhastings	Misc/NEWS.d/3.6.0b1.rst
2017-10-08	2017-06-11	Nick Coghlan	Lib/test/test_c_locale_coercion.py
2017-10-08	2017-09-04	larryhastings	Misc/NEWS.d/3.5.0b3.rst
2017-10-08	2017-09-04	larryhastings	Misc/NEWS.d/3.5.0rc4.rst
2017-10-08	2017-09-04	larryhastings	Misc/NEWS.d/3.5.1.rst
2017-10-08	2017-09-04	larryhastings	Misc/NEWS.d/3.6.0a2.rst
2017-10-09	2017-09-04	larryhastings	Misc/NEWS.d/3.5.0b2.rst
2017-10-09	2017-09-04	larryhastings	Misc/NEWS.d/3.5.2.rst
2017-10-10	2017-09-04	larryhastings	Misc/NEWS.d/3.5.0b4.rst
2017-10-10	2017-09-04	larryhastings	Misc/NEWS.d/3.5.0rc3.rst
2017-10-11	2017-08-15	Cheryl Sabella	Lib/idlelib/idle_test/test_configdialog.py
2017-10-11	2017-09-04	larryhastings	Misc/NEWS.d/3.5.0.rst
2017-10-14	2017-09-04	larryhastings	Misc/NEWS.d/3.6.0rc1.rst
2017-10-16	2017-09-04	larryhastings	Misc/NEWS.d/3.5.3.rst
2017-10-16	2017-09-04	larryhastings	Misc/NEWS.d/3.6.0.rst
2017-10-20	2017-07-17	Steve Dower	PCbuild/openssl.vcxproj
2017-10-20	2017-10-17	Ned Deily	Misc/NEWS.d/3.7.0a2.rst
2017-10-23	2017-10-17	Mario Corchero	Lib/unittest/test/testmock/testsealable.py
2017-10-27	2017-02-01	Serhiy Storchaka	Objects/clinic/longobject.c.h
2017-10-28	2017-09-06	Devin Jeanpierre	Lib/test/test_xxtestfuzz.py
2017-10-29	2016-10-28	Yury Selivanov	Modules/clinic/_asynciomodule.c.h
2017-10-29	2017-06-21	Victor Stinner	Modules/expat/siphash.h
2017-10-30	2017-09-22	Cheryl Sabella	Lib/idlelib/idle_test/test_browser.py
2017-10-31	2018-09-18	Serhiy Storchaka	Lib/test/test__opcode.py
2017-10-31	2020-11-18	Miss Islington (bot)	PCbuild/env.bat
2017-11-02	2017-10-24	Victor Stinner	Tools/scripts/smelly.py
2017-11-07	2017-03-19	Serhiy Storchaka	Objects/clinic/descrobject.c.h
2017-11-12	2017-06-10	Zachary Ware	.gitattributes
2017-11-13	2015-05-22	Guido van Rossum	Lib/typing.py
2017-11-13	2017-06-19	Steve Dower	PCbuild/find_msbuild.bat
2017-11-26	2017-09-08	Eric Snow	Include/internal/pycore_gil.h
2017-11-28	2015-08-03	Guido van Rossum	Doc/library/typing.rst
2017-11-29	2017-11-29	Victor Stinner	Misc/svnmap.txt
2017-11-30	2020-11-02	Terry Jan Reedy	Lib/idlelib/idle_test/test_calltip.py
2017-12-02	2017-12-02	Neil Schemenauer	Lib/test/test_frozen.py
2017-12-03	2018-09-14	Yury Selivanov	Doc/library/asyncio-task.rst
2017-12-09	2017-12-05	Ned Deily	Misc/NEWS.d/3.7.0a3.rst
2017-12-10	2016-10-28	Yury Selivanov	Lib/asyncio/base_futures.py
2017-12-14	2017-12-14	Ivan Levkivskyi	Lib/test/bad_getattr.py
2017-12-14	2017-12-14	Ivan Levkivskyi	Lib/test/bad_getattr2.py
2017-12-14	2017-12-14	Ivan Levkivskyi	Lib/test/bad_getattr3.py
2017-12-14	2017-12-14	Ivan Levkivskyi	Lib/test/good_getattr.py
2017-12-20	2017-12-19	Michael Felt	Lib/ctypes/_aix.py
2017-12-22	2017-12-14	Ivan Levkivskyi	Lib/test/test_genericclass.py
2017-12-25	2017-03-19	Serhiy Storchaka	Objects/clinic/complexobject.c.h
2017-12-25	2017-03-19	Serhiy Storchaka	Objects/clinic/structseq.c.h
2017-12-25	2017-12-15	Andrew Svetlov	Lib/asyncio/format_helpers.py
2017-12-30	2017-09-06	Devin Jeanpierre	Modules/_xxtestfuzz/README.rst
2017-12-30	2017-12-30	Barry Warsaw	Lib/test/test_importlib/data01/utf-8.file
2017-12-30	2017-12-30	Barry Warsaw	Lib/test/test_importlib/data02/one/resource1.txt
2017-12-30	2017-12-30	Barry Warsaw	Lib/test/test_importlib/data02/two/resource2.txt
2017-12-30	2017-12-30	Barry Warsaw	Lib/test/test_importlib/test_open.py
2018-01-03	2019-11-24	Pablo Galindo	Lib/ast.py
2018-01-07	2016-06-10	Terry Jan Reedy	Lib/idlelib/idle_test/test_tree.py
2018-01-09	2018-01-09	Ned Deily	Misc/NEWS.d/3.7.0a4.rst
2018-01-09	2018-01-09	Steve Dower	Tools/msi/ucrt/ucrt.wixproj
2018-01-09	2018-01-09	Steve Dower	Tools/msi/ucrt/ucrt.wxs
2018-01-09	2018-01-09	Steve Dower	Tools/msi/ucrt/ucrt_en-US.wxl
2018-01-10	2017-12-30	Barry Warsaw	Lib/test/test_importlib/test_read.py
2018-01-11	2017-12-30	Yury Selivanov	Lib/test/test_asyncio/test_sslproto.py
2018-01-15	2017-12-14	Yury Selivanov	Lib/test/test_asyncio/test_runners.py
2018-01-15	2017-12-30	Yury Selivanov	Lib/test/test_asyncio/functional.py
2018-01-17	2020-07-27	Guido van Rossum	Doc/reference/grammar.rst
2018-01-18	2017-03-19	Serhiy Storchaka	Objects/clinic/moduleobject.c.h
2018-01-19	2017-12-13	Victor Stinner	Lib/test/test_utf8_mode.py
2018-01-20	2017-12-30	Barry Warsaw	Lib/test/test_importlib/test_path.py
2018-01-20	2018-01-20	Christian Heimes	Lib/test/secp384r1.pem
2018-01-22	2018-02-23	Mariatta	.github/PULL_REQUEST_TEMPLATE.md
2018-01-23	2018-01-23	Yury Selivanov	Lib/contextvars.py
2018-01-23	2018-01-23	Yury Selivanov	Modules/clinic/_contextvarsmodule.c.h
2018-01-24	2018-01-23	Yury Selivanov	Lib/test/test_context.py
2018-01-26	2018-08-30	Christian Heimes	Lib/test/keycert.pem
2018-01-27	2018-01-23	Yury Selivanov	Python/hamt.c
2018-01-29	2017-02-04	Serhiy Storchaka	Modules/clinic/symtablemodule.c.h
2018-01-29	2018-01-15	Antoine Pitrou	Modules/_queuemodule.c
2018-01-30	2018-01-30	Ned Deily	Misc/NEWS.d/3.7.0b1.rst
2018-01-31	2017-07-26	Steve Dower	Tools/nuget/pythondaily.nuspec
2018-02-05	2017-01-19	Serhiy Storchaka	Modules/clinic/mathmodule.c.h
2018-02-06	2018-01-28	Yury Selivanov	Lib/test/test_asyncio/test_buffered_proto.py
2018-02-08	2017-09-08	Eric Snow	Include/internal/pycore_warnings.h
2018-02-09	2018-01-23	Yury Selivanov	Include/internal/pycore_hamt.h
2018-02-10	2017-12-14	Yury Selivanov	Lib/asyncio/runners.py
2018-02-12	2017-02-12	Victor Stinner	Objects/call.c
2018-02-12	2018-08-30	Christian Heimes	Lib/test/keycert3.pem
2018-02-12	2018-08-30	Christian Heimes	Lib/test/keycert4.pem
2018-02-13	2017-03-19	Serhiy Storchaka	Objects/clinic/funcobject.c.h
2018-02-14	2017-12-04	Eric V. Smith	Lib/test/test_dataclasses.py
2018-02-16	2017-12-14	INADA Naoki	Python/ast_opt.c
2018-02-18	2019-05-23	David Carlier	Modules/_blake2/impl/blake2.h
2018-02-19	2018-05-10	Serhiy Storchaka	Modules/clinic/_cursesmodule.c.h
2018-02-21	2018-02-18	Ivan Levkivskyi	Lib/_py_abc.py
2018-02-24	2018-02-16	Yury Selivanov	Doc/library/contextvars.rst
2018-02-26	2018-08-30	Christian Heimes	Lib/test/keycert2.pem
2018-02-27	2018-05-20	Elvis Pranskevichus	Doc/whatsnew/3.7.rst
2018-03-01	2018-03-01	Jon Wayne Parrott	Doc/tools/static/changelog_search.js
2018-03-03	2018-01-25	Yury Selivanov	Lib/test/test_asyncio/test_server.py
2018-03-04	2018-01-23	Yury Selivanov	Python/context.c
2018-03-05	2018-01-27	Yury Selivanov	Lib/test/test_asyncio/test_context.py
2018-03-06	2018-01-23	Yury Selivanov	Include/internal/pycore_context.h
2018-03-12	2018-03-12	Ned Deily	Mac/BuildScript/resources/Conclusion.rtf
2018-03-14	2019-03-14	Serhiy Storchaka	Python/clinic/_warnings.c.h
2018-03-15	2016-10-21	INADA Naoki	PCbuild/_asyncio.vcxproj.filters
2018-03-15	2018-02-18	Ivan Levkivskyi	Modules/clinic/_abc.c.h
2018-03-15	2019-08-04	Terry Jan Reedy	Lib/idlelib/idle_test/test_autocomplete.py
2018-03-15	2019-09-10	Victor Stinner	Lib/test/test_call.py
2018-03-17	2017-08-17	Victor Stinner	Lib/test/pythoninfo.py
2018-03-19	2018-01-23	Yury Selivanov	Include/context.h
2018-03-20	2018-01-15	Antoine Pitrou	PCbuild/_queue.vcxproj
2018-03-22	2018-03-18	xdegaye	Lib/test/test_bdb.py
2018-03-22	2018-12-30	Cheryl Sabella	Lib/idlelib/idle_test/test_config_key.py
2018-03-23	2017-02-10	Zachary Ware	.travis.yml
2018-03-23	2018-06-27	Ned Deily	Misc/NEWS.d/3.6.1rc1.rst
2018-03-24	2017-12-04	Eric V. Smith	Lib/dataclasses.py
2018-03-26	2017-09-07	Christian Heimes	Tools/ssl/multissltests.py
2018-04-03	2018-01-15	Antoine Pitrou	Modules/clinic/_queuemodule.c.h
2018-04-03	2019-05-15	Paul Monson	Tools/buildbot/test.bat
2018-04-06	2018-01-23	Yury Selivanov	Python/clinic/context.c.h
2018-04-06	2018-03-10	Emanuele Gaifas	Lib/sqlite3/test/backup.py
2018-04-07	2018-08-30	Christian Heimes	Lib/test/ssl_key.pem
2018-04-18	2020-05-16	Serhiy Storchaka	Modules/clinic/_datetimemodule.c.h
2018-04-23	2018-04-07	Antoine Pitrou	Doc/extending/newtypes_tutorial.rst
2018-04-24	2018-04-07	Antoine Pitrou	Doc/includes/custom4.c
2018-04-25	2018-04-07	Antoine Pitrou	Doc/includes/custom3.c
2018-04-27	2018-02-22	Cheryl Sabella	Lib/idlelib/idle_test/test_pyparse.py
2018-05-01	2015-09-20	Terry Jan Reedy	Lib/idlelib/help.html
2018-05-02	2018-04-07	Antoine Pitrou	Doc/includes/custom2.c
2018-05-03	2017-12-15	Benjamin Peterson	Include/internal/pycore_getopt.h
2018-05-16	2018-01-26	Guido van Rossum	Python/ast_unparse.c
2018-05-16	2018-01-30	Eric Snow	Modules/_xxsubinterpretersmodule.c
2018-05-16	2018-05-16	Eric V. Smith	Lib/test/dataclass_module_1.py
2018-05-16	2018-05-16	Eric V. Smith	Lib/test/dataclass_module_1_str.py
2018-05-16	2018-05-16	Eric V. Smith	Lib/test/dataclass_module_2.py
2018-05-16	2018-05-16	Eric V. Smith	Lib/test/dataclass_module_2_str.py
2018-05-16	2019-03-14	Serhiy Storchaka	Modules/_blake2/clinic/blake2b_impl.c.h
2018-05-16	2019-03-14	Serhiy Storchaka	Modules/_blake2/clinic/blake2s_impl.c.h
2018-05-18	2018-08-30	Christian Heimes	Lib/test/pycakey.pem
2018-05-19	2018-08-30	Christian Heimes	Lib/test/capath/b1930218.0
2018-05-19	2018-08-30	Christian Heimes	Lib/test/capath/ceff1710.0
2018-05-23	2017-12-09	Benjamin Peterson	Include/internal/pycore_pyhash.h
2018-05-25	2018-08-30	Christian Heimes	Lib/test/keycertecc.pem
2018-05-27	2018-01-30	Eric Snow	Lib/test/test__xxsubinterpreters.py
2018-05-27	2018-04-07	Antoine Pitrou	Doc/includes/sublist.c
2018-06-02	2018-05-10	Serhiy Storchaka	Modules/clinic/_curses_panel.c.h
2018-06-02	2018-05-16	Eric V. Smith	Doc/library/dataclasses.rst
2018-06-05	2018-01-23	Yury Selivanov	Modules/_contextvarsmodule.c
2018-06-09	2018-06-09	Christian Tismer	Tools/scripts/pep384_macrocheck.py
2018-06-11	2020-04-11	Benjamin Peterson	Modules/_ssl_data.h
2018-06-12	2018-02-18	Ivan Levkivskyi	Modules/_abc.c
2018-06-15	2018-06-15	Terry Jan Reedy	Lib/idlelib/idle_test/template.py
2018-06-15	2018-06-15	Terry Jan Reedy	Lib/idlelib/idle_test/test_autocomplete_w.py
2018-06-15	2018-06-15	Terry Jan Reedy	Lib/idlelib/idle_test/test_debugobj.py
2018-06-15	2018-06-15	Terry Jan Reedy	Lib/idlelib/idle_test/test_debugobj_r.py
2018-06-15	2018-06-15	Terry Jan Reedy	Lib/idlelib/idle_test/test_filelist.py
2018-06-16	2018-06-14	Jaysinh Shukla	Lib/test/test_tabnanny.py
2018-06-17	2018-06-15	Terry Jan Reedy	Lib/idlelib/idle_test/test_calltip_w.py
2018-06-19	2018-06-19	Terry Jan Reedy	Lib/idlelib/idle_test/test_rpc.py
2018-06-19	2018-06-19	Terry Jan Reedy	Lib/idlelib/idle_test/test_runscript.py
2018-06-19	2018-06-19	Terry Jan Reedy	Lib/idlelib/idle_test/test_statusbar.py
2018-06-19	2018-06-19	Terry Jan Reedy	Lib/idlelib/idle_test/test_window.py
2018-06-20	2018-06-19	Terry Jan Reedy	Lib/idlelib/idle_test/test_stackviewer.py
2018-06-22	2017-09-07	Steve Dower	PC/layout/support/props.py
2018-06-22	2018-06-19	Terry Jan Reedy	Lib/idlelib/idle_test/test_zoomheight.py
2018-06-22	2019-09-26	Benjamin Peterson	Modules/expat/nametab.h
2018-06-26	2018-04-07	Antoine Pitrou	Doc/includes/custom.c
2018-06-27	2018-06-27	Ned Deily	Misc/NEWS.d/3.5.4.rst
2018-06-27	2018-06-27	Ned Deily	Misc/NEWS.d/3.5.5.rst
2018-06-27	2018-06-27	Ned Deily	Misc/NEWS.d/3.6.1.rst
2018-06-27	2018-06-27	Ned Deily	Misc/NEWS.d/3.6.2.rst
2018-06-27	2018-06-27	Ned Deily	Misc/NEWS.d/3.6.2rc1.rst
2018-06-27	2018-06-27	Ned Deily	Misc/NEWS.d/3.6.3.rst
2018-06-27	2018-06-27	Ned Deily	Misc/NEWS.d/3.6.4.rst
2018-06-27	2018-06-27	Ned Deily	Misc/NEWS.d/3.6.5.rst
2018-06-27	2018-06-27	Ned Deily	Misc/NEWS.d/3.6.5rc1.rst
2018-06-27	2018-06-27	Ned Deily	Misc/NEWS.d/3.6.6.rst
2018-06-27	2018-06-27	Ned Deily	Misc/NEWS.d/3.6.6rc1.rst
2018-06-27	2018-06-27	Ned Deily	Misc/NEWS.d/3.7.0.rst
2018-06-28	2018-06-27	Ned Deily	Misc/NEWS.d/3.5.4rc1.rst
2018-06-28	2018-06-27	Ned Deily	Misc/NEWS.d/3.6.3rc1.rst
2018-06-28	2018-06-28	Ned Deily	Misc/NEWS.d/3.7.0b2.rst
2018-06-28	2018-06-28	Ned Deily	Misc/NEWS.d/3.7.0b3.rst
2018-06-28	2018-06-28	Ned Deily	Misc/NEWS.d/3.7.0b4.rst
2018-06-28	2018-06-28	Ned Deily	Misc/NEWS.d/3.7.0b5.rst
2018-06-28	2018-06-28	Ned Deily	Misc/NEWS.d/3.7.0rc1.rst
2018-06-29	2018-06-27	Ned Deily	Misc/NEWS.d/3.6.2rc2.rst
2018-06-30	2018-05-22	Elvis Pranskevichus	Doc/c-api/contextvars.rst
2018-06-30	2018-06-27	Ned Deily	Misc/NEWS.d/3.6.4rc1.rst
2018-07-07	2018-08-30	Christian Heimes	Lib/test/allsans.pem
2018-07-09	2018-08-30	Christian Heimes	Lib/test/idnsans.pem
2018-07-14	2018-06-27	Ned Deily	Misc/NEWS.d/3.5.5rc1.rst
2018-07-31	2018-07-31	costypetrisor	Lib/test/test_lltrace.py
2018-08-13	2018-06-30	Tal Einat	Modules/clinic/selectmodule.c.h
2018-08-14	2018-08-14	Christian Heimes	Lib/test/ffdh3072.pem
2018-08-15	2018-01-07	Nathaniel J. Smith	Python/clinic/traceback.c.h
2018-08-21	2018-06-18	Terry Jan Reedy	Lib/idlelib/idle_test/test_multicall.py
2018-08-27	2018-07-26	Victor Stinner	Programs/_testembed.c
2018-09-04	2018-05-16	Steve Dower	.azure-pipelines/macos-steps.yml
2018-09-04	2018-06-18	Terry Jan Reedy	Lib/idlelib/idle_test/test_iomenu.py
2018-09-11	2018-05-31	Steve Dower	Tools/msi/uploadrelease.ps1
2018-09-17	2018-09-17	Yury Selivanov	Doc/library/asyncio-llapi-index.rst
2018-09-18	2020-03-02	Pablo Galindo	Doc/library/ast.rst
2018-09-19	2018-09-18	Steve Dower	Lib/test/support/testresult.py
2018-09-24	2018-09-24	Steve Dower	.azure-pipelines/prebuild-checks.yml
2018-09-25	2017-08-01	Christian Heimes	.github/CODEOWNERS
2018-09-28	2019-04-26	Victor Stinner	Lib/test/libregrtest/runtest_mp.py
2018-10-02	2018-07-06	Tal Einat	Objects/stringlib/clinic/transmogrify.h.h
2018-10-02	2018-09-14	Yury Selivanov	Doc/library/asyncio-api-index.rst
2018-10-02	2018-09-24	Steve Dower	.azure-pipelines/docs-steps.yml
2018-10-04	2018-09-11	Yury Selivanov	Doc/library/asyncio-platforms.rst
2018-10-06	2018-09-11	Steve Dower	.azure-pipelines/posix-deps-apt.sh
2018-10-06	2018-09-11	Yury Selivanov	Doc/library/asyncio-exceptions.rst
2018-10-07	2018-09-28	Pablo Galindo	Modules/clinic/_heapqmodule.c.h
2018-10-09	2018-05-19	Cheryl Sabella	Lib/idlelib/idle_test/test_codecontext.py
2018-10-17	2017-12-30	Barry Warsaw	Lib/test/test_importlib/test_resource.py
2018-10-17	2019-02-19	Cheryl Sabella	Lib/idlelib/idle_test/test_colorizer.py
2018-10-18	2018-03-04	Serhiy Storchaka	Lib/tkinter/test/test_tkinter/test_misc.py
2018-10-21	2018-09-14	Yury Selivanov	Doc/library/asyncio-future.rst
2018-10-22	2018-09-11	Andrew Svetlov	Lib/asyncio/exceptions.py
2018-10-22	2018-09-25	Tal Einat	Lib/idlelib/squeezer.py
2018-10-24	2017-12-04	Victor Stinner	Python/pathconfig.c
2018-10-25	2018-09-11	Tal Einat	Modules/clinic/itertoolsmodule.c.h
2018-10-25	2018-10-09	Andrew Svetlov	Lib/test/test_asyncio/test_sendfile.py
2018-10-25	2018-10-25	Victor Stinner	Include/tracemalloc.h
2018-10-29	2018-09-25	Tal Einat	Lib/idlelib/idle_test/test_squeezer.py
2018-10-30	2018-10-30	Serhiy Storchaka	Lib/test/test_import/data/circular_imports/source.py
2018-10-30	2018-10-30	Serhiy Storchaka	Lib/test/test_import/data/circular_imports/use.py
2018-10-31	2018-10-08	animalize	Doc/tools/extensions/escape4chm.py
2018-11-05	2019-05-29	Gregory P. Smith	Python/pystrhex.c
2018-11-12	2018-09-24	Steve Dower	.azure-pipelines/windows-steps.yml
2018-11-13	2018-09-24	Steve Dower	.azure-pipelines/posix-steps.yml
2018-11-17	2018-06-18	Terry Jan Reedy	Lib/idlelib/idle_test/test_pyshell.py
2018-11-19	2018-11-06	Victor Stinner	Include/internal/pycore_fileutils.h
2018-11-19	2018-12-31	Tal Einat	Python/clinic/sysmodule.c.h
2018-11-19	2019-08-12	Derek Keeler	Lib/venv/scripts/common/Activate.ps1
2018-11-21	2019-06-30	Ammar Askar	Modules/_xxtestfuzz/fuzz_tests.txt
2018-11-22	2018-09-18	Serhiy Storchaka	Lib/zipimport.py
2018-11-23	2017-11-12	xdegaye	Lib/test/test_repl.py
2018-11-24	2018-09-11	Yury Selivanov	Doc/library/asyncio-policy.rst
2018-11-26	2018-11-26	Victor Stinner	Include/cpython/dictobject.h
2018-11-28	2018-11-28	Victor Stinner	Include/cpython/tupleobject.h
2018-12-02	2018-06-01	Victor Stinner	Lib/test/libregrtest/utils.py
2018-12-09	2018-09-24	Steve Dower	.azure-pipelines/ci.yml
2018-12-11	2018-12-11	Andrew Svetlov	Lib/test/test_asyncio/test_protocols.py
2018-12-11	2018-12-11	Steve Dower	PC/classicAppCompat.can.xml
2018-12-11	2018-12-11	Steve Dower	PC/classicAppCompat.sccd
2018-12-11	2018-12-11	Steve Dower	PC/layout/__main__.py
2018-12-11	2018-12-11	Steve Dower	PC/layout/support/catalog.py
