DATE(MEAN)	DATE(MODE)	WHO(MODE)	PATH
2018-07-20	2018-07-20	Mathieu Othacehe	Documentation/ABI/testing/sysfs-bus-iio-isl29501
2018-07-29	2018-04-04	Prashanth Prakash	Documentation/admin-guide/acpi/cppc_sysfs.rst
2018-07-30	2016-12-05	Sebastien Guiriec	Documentation/ABI/testing/sysfs-platform-sst-atom
2018-08-04	2016-07-08	Octavian Purdila	Documentation/ABI/testing/configfs-acpi
2018-08-10	2018-08-10	Stephen Hemminger	Documentation/ABI/testing/sysfs-bus-vmbus
2018-08-20	2018-04-10	Miguel Ojeda	.clang-format
2018-08-22	2017-03-21	Heikki Krogerus	Documentation/ABI/testing/sysfs-class-typec
2018-08-30	2017-06-06	Mika Westerberg	Documentation/ABI/testing/sysfs-bus-thunderbolt
2018-09-12	2018-06-01	Johan Hovold	Documentation/ABI/testing/sysfs-class-gnss
2018-09-18	2018-09-07	Florian Fainelli	Documentation/ABI/testing/sysfs-class-net-dsa
2018-09-19	2018-06-21	Rajat Jain	Documentation/ABI/testing/sysfs-bus-pci-devices-aer_stats
2018-09-28	2018-09-28	Matan Ziv-Av	Documentation/ABI/testing/sysfs-platform-lg-laptop
2018-10-05	2018-09-28	Matan Ziv-Av	Documentation/admin-guide/laptops/lg-laptop.rst
2018-10-05	2018-10-05	Alexander Shishkin	Documentation/ABI/testing/configfs-stp-policy-p_sys-t
2018-10-09	2018-02-15	Stanislav Nijnikov	Documentation/ABI/testing/sysfs-driver-ufs
2018-10-22	2020-04-02	Mina Almasry	Documentation/admin-guide/cgroup-v1/hugetlb.rst
2018-11-01	2018-07-16	Geert Uytterhoeven	Documentation/ABI/testing/sysfs-driver-bd9571mwv-regulator
2018-11-09	2018-11-09	Heikki Krogerus	Documentation/ABI/testing/sysfs-devices-software_node
2018-11-17	2018-01-23	Frederic Barrat	Documentation/ABI/testing/sysfs-class-ocxl
2018-11-27	2018-10-11	Baolin Wang	Documentation/ABI/testing/sysfs-class-led-trigger-pattern
2018-12-01	2018-01-10	Arnaud Pouliquen	Documentation/ABI/testing/sysfs-bus-iio-dfsdm-adc-stm32
2018-12-12	2018-12-12	Enric Balletbo i Serra	Documentation/ABI/testing/sysfs-class-chromeos-driver-cros-ec-lightbar
2018-12-12	2018-12-12	Enric Balletbo i Serra	Documentation/ABI/testing/sysfs-class-chromeos-driver-cros-ec-vbc
2019-01-05	2019-01-15	Tomasz Duszynski	Documentation/ABI/testing/sysfs-bus-iio-sps30
2019-01-12	2020-10-02	Rishabh Bhatnagar	Documentation/ABI/testing/sysfs-class-remoteproc
2019-01-13	2019-07-31	Mauro Carvalho Chehab	Documentation/admin-guide/cifs/changes.rst
2019-02-26	2019-01-11	Christian Brauner	Documentation/admin-guide/binderfs.rst
2019-02-26	2019-02-18	Thomas Gleixner	Documentation/admin-guide/hw-vuln/mds.rst
2019-03-05	2019-05-14	Suren Baghdasaryan	Documentation/accounting/psi.rst
2019-04-02	2019-04-02	Patrick Havelange	Documentation/ABI/testing/sysfs-bus-counter-ftm-quaddec
2019-04-02	2019-04-02	William Breathitt Gray	Documentation/ABI/testing/sysfs-bus-counter
2019-04-05	2019-02-21	Helen Koike	Documentation/admin-guide/device-mapper/dm-init.rst
2019-04-15	2018-06-17	Vadim Pasternak	Documentation/ABI/stable/sysfs-driver-mlxreg-io
2019-04-21	2019-02-19	Thomas Gleixner	Documentation/admin-guide/hw-vuln/index.rst
2019-04-21	2019-04-17	Mauro Carvalho Chehab	Documentation/accounting/index.rst
2019-04-21	2019-08-04	Wu Hao	Documentation/ABI/testing/sysfs-platform-dfl-port
2019-04-22	2019-04-18	Mauro Carvalho Chehab	Documentation/admin-guide/blockdev/drbd/figures.rst
2019-04-22	2019-04-18	Mauro Carvalho Chehab	Documentation/admin-guide/laptops/index.rst
2019-04-23	2019-04-12	Nick Crews	Documentation/ABI/testing/debugfs-wilco-ec
2019-04-23	2019-04-23	Ajay Gupta	Documentation/ABI/testing/sysfs-driver-ucsi-ccg
2019-04-24	2019-01-16	Micah Morton	Documentation/admin-guide/LSM/SafeSetID.rst
2019-04-26	2019-04-18	Mauro Carvalho Chehab	Documentation/admin-guide/blockdev/index.rst
2019-04-26	2019-04-24	Changbin Du	Documentation/admin-guide/acpi/ssdt-overlays.rst
2019-04-27	2019-04-24	Changbin Du	Documentation/admin-guide/acpi/initrd_table_override.rst
2019-04-29	2019-02-15	Oded Gabbay	Documentation/ABI/testing/sysfs-driver-habanalabs
2019-05-05	2018-02-10	Aishwarya Pant	Documentation/ABI/testing/sysfs-platform-dptf
2019-05-09	2019-04-19	Raul E Rangel	Documentation/ABI/testing/usb-uevent
2019-05-10	2019-04-25	Changbin Du	Documentation/admin-guide/acpi/index.rst
2019-05-10	2020-10-30	Mauro Carvalho Chehab	Documentation/ABI/testing/configfs-usb-gadget-uac1
2019-05-21	2019-01-10	Lianbo Jiang	Documentation/admin-guide/kdump/vmcoreinfo.rst
2019-05-27	2018-12-12	Enric Balletbo i Serra	Documentation/ABI/testing/sysfs-class-chromeos
2019-05-28	2019-03-07	Bryan Gurney	Documentation/admin-guide/device-mapper/dm-dust.rst
2019-05-31	2019-02-15	Oded Gabbay	Documentation/ABI/testing/debugfs-driver-habanalabs
2019-06-12	2019-04-22	Mauro Carvalho Chehab	Documentation/admin-guide/gpio/index.rst
2019-06-12	2019-06-12	Mauro Carvalho Chehab	Documentation/admin-guide/aoe/examples.rst
2019-06-12	2019-06-12	Mauro Carvalho Chehab	Documentation/admin-guide/aoe/index.rst
2019-06-12	2019-06-12	Mauro Carvalho Chehab	Documentation/admin-guide/device-mapper/dm-uevent.rst
2019-06-12	2019-06-12	Mauro Carvalho Chehab	Documentation/admin-guide/device-mapper/linear.rst
2019-06-12	2019-06-12	Mauro Carvalho Chehab	Documentation/admin-guide/device-mapper/striped.rst
2019-06-12	2019-06-12	Mauro Carvalho Chehab	Documentation/admin-guide/kdump/index.rst
2019-06-15	2019-06-04	Stefan Popa	Documentation/ABI/testing/sysfs-bus-iio-frequency-adf4371
2019-06-18	2019-06-14	Enric Balletbo i Serra	Documentation/ABI/testing/debugfs-cros-ec
2019-06-24	2019-06-20	Tim Chen	Documentation/admin-guide/hw-vuln/spectre.rst
2019-06-26	2019-06-12	Mauro Carvalho Chehab	Documentation/admin-guide/device-mapper/index.rst
2019-06-27	2019-05-14	Changbin Du	Documentation/PCI/index.rst
2019-06-29	2019-06-12	Mauro Carvalho Chehab	Documentation/admin-guide/cgroup-v1/index.rst
2019-07-05	2019-06-03	Raul E Rangel	Documentation/ABI/testing/sysfs-platform-wilco-ec
2019-07-05	2019-10-14	Wu Hao	Documentation/ABI/testing/sysfs-platform-dfl-fme
2019-07-06	2019-05-14	Changbin Du	Documentation/PCI/endpoint/index.rst
2019-07-14	2019-04-02	William Breathitt Gray	Documentation/ABI/testing/sysfs-bus-counter-104-quad-8
2019-07-26	2019-07-26	Mauro Carvalho Chehab	Documentation/admin-guide/auxdisplay/cfag12864b.rst
2019-07-26	2019-07-26	Mauro Carvalho Chehab	Documentation/admin-guide/auxdisplay/index.rst
2019-07-26	2019-07-26	Mauro Carvalho Chehab	Documentation/admin-guide/auxdisplay/ks0108.rst
2019-07-31	2019-07-31	Mauro Carvalho Chehab	Documentation/admin-guide/cifs/index.rst
2019-08-01	2019-08-01	Mauro Carvalho Chehab	Documentation/RCU/Design/Data-Structures/Data-Structures.rst
2019-08-01	2019-08-01	Mauro Carvalho Chehab	Documentation/RCU/Design/Expedited-Grace-Periods/Expedited-Grace-Periods.rst
2019-08-05	2019-08-01	Mauro Carvalho Chehab	Documentation/RCU/Design/Memory-Ordering/Tree-RCU-Memory-Ordering.rst
2019-08-06	2019-02-28	Robert Shearman	Documentation/ABI/testing/sysfs-bus-i2c-devices-pca954x
2019-08-07	2019-08-07	Tri Vo	Documentation/ABI/testing/sysfs-class-wakeup
2019-08-11	2019-08-01	Mauro Carvalho Chehab	Documentation/RCU/Design/Requirements/Requirements.rst
2019-09-11	2019-09-11	Nikos Tsironis	Documentation/admin-guide/device-mapper/dm-clone.rst
2019-09-19	2019-09-19	Oleh Kravchenko	Documentation/ABI/testing/sysfs-class-led-driver-el15203000
2019-09-27	2019-06-26	Jiunn Chang	Documentation/RCU/index.rst
2019-10-03	2019-10-03	Branden Bonaby	Documentation/ABI/testing/debugfs-hyperv
2019-10-07	2019-10-01	Okash Khawaja	Documentation/ABI/stable/sysfs-driver-speakup
2019-10-19	2019-03-26	Paresh Chaudhary	Documentation/ABI/testing/sysfs-bus-iio-temperature-max31856
2019-10-19	2019-08-22	Marek Behún	Documentation/ABI/testing/sysfs-firmware-turris-mox-rwtm
2019-10-19	2019-09-02	Mircea Caprioru	Documentation/ABI/testing/sysfs-bus-iio-adc-ad7192
2019-10-24	2019-10-23	Pawan Gupta	Documentation/admin-guide/hw-vuln/tsx_async_abort.rst
2019-10-28	2020-11-25	Justin Ernst	Documentation/ABI/testing/sysfs-firmware-sgi_uv
2019-10-29	2019-08-12	Marek Behún	Documentation/ABI/testing/sysfs-bus-moxtet-devices
2019-11-06	2019-04-03	Christian Gromm	Documentation/ABI/testing/configfs-most
2019-11-09	2019-09-03	Richard Gong	Documentation/ABI/testing/sysfs-devices-platform-stratix10-rsu
2019-11-10	2019-11-04	Gomez Iglesias, Antonio	Documentation/admin-guide/hw-vuln/multihit.rst
2019-11-11	2019-11-11	Nayna Jain	Documentation/ABI/testing/sysfs-secvar
2019-11-19	2019-05-08	Nick Crews	Documentation/ABI/testing/sysfs-class-power-wilco
2019-11-26	2019-11-26	Shilpasri G Bhat	Documentation/ABI/testing/sysfs-firmware-opal-sensor-groups
2019-11-29	2019-06-04	Mauro Carvalho Chehab	Documentation/Kconfig
2019-11-29	2019-08-12	Andrii Nakryiko	Documentation/ABI/testing/sysfs-kernel-btf
2019-12-11	2019-12-11	Lars-Peter Clausen	Documentation/ABI/testing/sysfs-bus-iio-dma-buffer
2019-12-11	2019-12-11	Sourabh Jain	Documentation/ABI/obsolete/sysfs-kernel-fadump_enabled
2019-12-11	2019-12-11	Sourabh Jain	Documentation/ABI/obsolete/sysfs-kernel-fadump_registered
2019-12-11	2019-12-11	Sourabh Jain	Documentation/ABI/obsolete/sysfs-kernel-fadump_release_mem
2019-12-11	2019-12-11	Sourabh Jain	Documentation/ABI/removed/sysfs-kernel-fadump_release_opalcore
2019-12-11	2019-12-11	Sourabh Jain	Documentation/ABI/testing/sysfs-kernel-fadump
2019-12-13	2019-12-13	Srinivas Pandruvada	Documentation/admin-guide/acpi/fan_performance_states.rst
2019-12-19	2019-12-19	Paul Moore	Documentation/ABI/obsolete/sysfs-selinux-disable
2019-12-23	2020-05-15	Zhou Wang	Documentation/ABI/testing/debugfs-hisi-zip
2020-01-16	2020-01-16	Florian Fainelli	Documentation/ABI/testing/sysfs-bus-mdio
2020-01-19	2020-01-08	Stephen Smalley	Documentation/ABI/obsolete/sysfs-selinux-checkreqprot
2020-01-26	2020-05-15	Zaibo Xu	Documentation/ABI/testing/debugfs-hisi-hpre
2020-02-11	2020-02-11	Kenneth Lee	Documentation/ABI/testing/sysfs-driver-uacce
2020-02-13	2020-01-10	Masami Hiramatsu	Documentation/admin-guide/bootconfig.rst
2020-02-25	2020-02-20	Sean V Kelley	Documentation/PCI/boot-interrupts.rst
2020-03-05	2020-05-15	Longfang Liu	Documentation/ABI/testing/debugfs-hisi-sec
2020-03-09	2020-03-09	Heinz Mauelshagen	Documentation/admin-guide/device-mapper/dm-ebs.rst
2020-03-10	2020-03-10	Daniel Campello	Documentation/ABI/testing/sysfs-bus-iio-sx9310
2020-03-21	2020-01-21	Jing Lin	Documentation/ABI/stable/sysfs-driver-dma-idxd
2020-04-01	2019-10-07	Liming Sun	Documentation/ABI/testing/sysfs-platform-mellanox-bootctl
2020-04-05	2020-04-05	Guido Günther	Documentation/ABI/testing/sysfs-bus-iio-proximity
2020-04-16	2020-03-20	Mike Leach	Documentation/ABI/testing/sysfs-bus-coresight-devices-cti
2020-04-16	2020-04-16	Mika Westerberg	Documentation/ABI/obsolete/sysfs-driver-intel_pmc_bxt
2020-04-17	2020-04-16	Mark Gross	Documentation/admin-guide/hw-vuln/special-register-buffer-data-sampling.rst
2020-04-21	2020-01-16	Peter Chen	Documentation/ABI/testing/usb-charger-uevent
2020-04-21	2020-04-21	Mauro Carvalho Chehab	Documentation/RCU/rculist_nulls.rst
2020-04-22	2020-10-30	Mauro Carvalho Chehab	Documentation/ABI/testing/debugfs-moxtet
2020-05-07	2020-03-10	PrasannaKumar Muralidharan	Documentation/ABI/testing/sysfs-driver-jz4780-efuse
2020-05-09	2020-04-27	Wu Hao	Documentation/ABI/testing/sysfs-bus-event_source-devices-dfl_fme
2020-05-11	2020-04-27	Jithu Joseph	Documentation/ABI/testing/sysfs-platform-intel-wmi-sbl-fw-update
2020-05-11	2020-05-11	Geert Uytterhoeven	Documentation/admin-guide/gpio/gpio-aggregator.rst
2020-05-11	2020-05-11	Jack Wang	Documentation/ABI/testing/sysfs-class-rtrs-server
2020-05-14	2020-05-11	Jack Wang	Documentation/ABI/testing/sysfs-block-rnbd
2020-05-18	2020-05-18	Pierre-Louis Bossart	Documentation/ABI/testing/sysfs-bus-soundwire-master
2020-05-19	2020-05-19	Hanjun Guo	Documentation/ABI/obsolete/sysfs-cpuidle
2020-05-21	2020-05-21	Saravana Kannan	Documentation/ABI/testing/sysfs-devices-state_synced
2020-05-21	2020-05-21	Saravana Kannan	Documentation/ABI/testing/sysfs-devices-waiting_for_supplier
2020-05-22	2020-05-11	Jack Wang	Documentation/ABI/testing/sysfs-class-rtrs-client
2020-05-31	2020-04-24	Rajan Vaja	Documentation/ABI/stable/sysfs-driver-firmware-zynqmp
2020-06-02	2020-05-18	Pierre-Louis Bossart	Documentation/ABI/testing/sysfs-bus-soundwire-slave
2020-06-04	2020-05-11	Jack Wang	Documentation/ABI/testing/sysfs-class-rnbd-server
2020-06-07	2020-10-30	Mauro Carvalho Chehab	Documentation/ABI/testing/sysfs-class-backlight
2020-06-11	2020-05-11	Jack Wang	Documentation/ABI/testing/sysfs-class-rnbd-client
2020-06-12	2020-05-26	Saravanan Sekar	Documentation/ABI/testing/sysfs-class-power-mp2629
2020-06-14	2020-06-01	Roman Sudarikov	Documentation/ABI/testing/sysfs-devices-mapping
2020-06-15	2020-05-21	Saravana Kannan	Documentation/ABI/testing/sysfs-class-devlink
2020-06-15	2020-06-15	Mauro Carvalho Chehab	Documentation/PCI/endpoint/function/binding/pci-test.rst
2020-06-18	2020-06-18	Maxim Uvarov	Documentation/ABI/testing/sysfs-bus-optee-devices
2020-06-21	2020-06-21	Tomasz Duszynski	Documentation/ABI/testing/sysfs-bus-iio-scd30
2020-06-22	2020-06-22	Jean-Baptiste Maneyrol	Documentation/ABI/testing/sysfs-bus-iio-icm42600
2020-07-11	2020-05-11	Akira Shimahara	Documentation/ABI/testing/sysfs-driver-w1_therm
2020-07-16	2020-07-16	Dan Murphy	Documentation/ABI/testing/sysfs-class-led-multicolor
2020-07-23	2020-07-23	Marek Behún	Documentation/ABI/testing/sysfs-class-led-driver-turris-omnia
2020-08-04	2020-07-31	Vaibhav Jain	Documentation/ABI/testing/sysfs-bus-papr-pmem
2020-08-07	2020-05-21	Saravana Kannan	Documentation/ABI/testing/sysfs-devices-consumer
2020-08-07	2020-05-21	Saravana Kannan	Documentation/ABI/testing/sysfs-devices-supplier
2020-08-07	2020-08-07	Eugene Zaikonnikov	Documentation/ABI/testing/sysfs-bus-iio-humidity-hdc2010
2020-08-10	2020-08-10	Alexandru Tachici	Documentation/ABI/testing/sysfs-bus-iio-accel-adxl372
2020-08-16	2020-08-06	Sebastian Reichel	Documentation/ABI/testing/sysfs-driver-input-exc3000
2020-09-09	2020-09-09	Stephen Boyd	Documentation/ABI/stable/sysfs-kernel-notes
2020-09-13	2020-09-07	Xu Yilun	Documentation/ABI/testing/sysfs-bus-dfl
2020-09-15	2020-09-15	Xu Yilun	Documentation/ABI/testing/sysfs-driver-intel-m10-bmc
2020-09-16	2020-10-30	Mauro Carvalho Chehab	Documentation/ABI/testing/debugfs-turris-mox-rwtm
2020-09-29	2020-09-29	Bartosz Golaszewski	Documentation/admin-guide/gpio/gpio-mockup.rst
2020-09-29	2020-09-29	Bhaumik Bhatt	Documentation/ABI/stable/sysfs-bus-mhi
2020-09-30	2020-09-29	Cezary Rojewski	Documentation/ABI/testing/sysfs-bus-pci-devices-catpt
2020-10-04	2020-10-30	Mauro Carvalho Chehab	Documentation/ABI/testing/sysfs-bus-nvdimm
2020-10-13	2020-10-13	Tiezhu Yang	Documentation/ABI/testing/sysfs-firmware-lefi-boardinfo
2020-10-20	2020-10-20	Gene Chen	Documentation/ABI/testing/sysfs-bus-iio-adc-mt6360
2020-10-21	2020-10-21	Shyam Sundar	Documentation/ABI/testing/sysfs-class-fc_host
2020-10-21	2020-10-21	Shyam Sundar	Documentation/ABI/testing/sysfs-class-fc_remote_ports
2020-10-27	2020-10-27	Divya Bharathi	Documentation/ABI/testing/sysfs-class-firmware-attributes
2020-10-29	2020-10-29	Alexander Duyck	Documentation/ABI/testing/sysfs-class-intel_pmt
2020-10-30	2020-10-30	Mauro Carvalho Chehab	Documentation/admin-guide/abi-obsolete.rst
2020-10-30	2020-10-30	Mauro Carvalho Chehab	Documentation/admin-guide/abi-removed.rst
2020-10-30	2020-10-30	Mauro Carvalho Chehab	Documentation/admin-guide/abi-stable.rst
2020-10-30	2020-10-30	Mauro Carvalho Chehab	Documentation/admin-guide/abi-testing.rst
2020-10-30	2020-10-30	Mauro Carvalho Chehab	Documentation/admin-guide/abi.rst
2020-11-10	2020-11-10	Casey Schaufler	Documentation/ABI/testing/procfs-attr-current
2020-11-10	2020-11-10	Casey Schaufler	Documentation/ABI/testing/procfs-attr-exec
2020-11-10	2020-11-10	Casey Schaufler	Documentation/ABI/testing/procfs-attr-prev
2020-11-30	2020-11-30	Mauro Carvalho Chehab	Documentation/admin-guide/features.rst
2020-12-16	2020-12-16	Matteo Croce	Documentation/ABI/testing/sysfs-kernel-reboot
