DATE(MEAN)	DATE(MODE)	WHO(MODE)	PATH
2015-08-22	2015-01-16	Lennart Poettering	src/import/test-qcow2.c
2015-08-23	2013-11-05	Lennart Poettering	src/login/logind-dbus.c
2015-08-23	2015-06-17	David Herrmann	man/libudev.xml
2015-08-24	2011-05-23	Lennart Poettering	src/login/logind-user.c
2015-08-24	2015-02-27	Lennart Poettering	src/core/device.c
2015-08-24	2019-01-27	Lennart Poettering	src/journal/journal-def.h
2015-08-26	2013-09-23	Kay Sievers	src/test/test-boot-timestamps.c
2015-08-27	2014-05-06	Lennart Poettering	man/sd_event_add_time.xml
2015-08-27	2014-12-23	Lennart Poettering	src/machine/org.freedesktop.machine1.policy
2015-08-27	2018-10-15	Tom Gundersen	src/libsystemd/sd-netlink/netlink-internal.h
2015-08-28	2017-05-12	Zbigniew Jędrzejewski-Szmek	src/libsystemd/sd-login/test-login.c
2015-08-29	2013-02-03	Zbigniew Jędrzejewski-Szmek	tools/update-man-rules.py
2015-08-31	2014-11-11	Ronny Chevalier	test/test-execute/exec-privatedevices-no.service
2015-08-31	2014-11-11	Ronny Chevalier	test/test-execute/exec-privatedevices-yes.service
2015-09-01	2014-07-17	Lennart Poettering	src/resolve/resolved-dns-cache.c
2015-09-01	2015-01-20	Lennart Poettering	src/shared/import-util.h
2015-09-03	2012-08-22	Lennart Poettering	src/journal/journald-stream.c
2015-09-03	2015-01-22	Lennart Poettering	src/import/org.freedesktop.import1.service
2015-09-03	2015-06-23	Lennart Poettering	man/sd_bus_error_add_map.xml
2015-09-05	2013-07-29	William Giokas	shell-completion/zsh/_journalctl
2015-09-05	2014-02-28	Tom Gundersen	src/libsystemd-network/sd-ipv4ll.c
2015-09-06	2014-02-20	Tom Gundersen	src/shared/condition.h
2015-09-06	2014-07-05	Zbigniew Jędrzejewski-Szmek	src/journal/test-compress-benchmark.c
2015-09-07	2010-07-01	Zbigniew Jędrzejewski-Szmek	man/systemd.mount.xml
2015-09-07	2014-07-15	Lennart Poettering	src/resolve/resolved-link.h
2015-09-08	2015-01-21	Lennart Poettering	src/import/pull-common.c
2015-09-08	2015-01-22	Lennart Poettering	src/shared/import-util.c
2015-09-08	2015-09-08	Lennart Poettering	coccinelle/mfree.cocci
2015-09-08	2015-09-08	Lennart Poettering	coccinelle/no-if-assignments.cocci
2015-09-08	2015-09-08	Lennart Poettering	coccinelle/safe_close-no-if.cocci
2015-09-08	2015-09-08	Lennart Poettering	coccinelle/safe_close.cocci
2015-09-09	2015-09-09	Lennart Poettering	coccinelle/hashmap_free.cocci
2015-09-09	2015-09-09	Lennart Poettering	coccinelle/safe_fclose.cocci
2015-09-09	2015-09-09	Lennart Poettering	coccinelle/strv_free.cocci
2015-09-09	2015-09-09	Lennart Poettering	coccinelle/while-true.cocci
2015-09-09	2018-02-07	Lennart Poettering	src/core/dbus.h
2015-09-10	2015-04-14	Zbigniew Jędrzejewski-Szmek	src/journal/test-audit-type.c
2015-09-11	2015-01-20	Lennart Poettering	src/import/pull-common.h
2015-09-12	2014-08-12	Lennart Poettering	src/timesync/timesyncd-conf.h
2015-09-13	2020-10-07	Lennart Poettering	src/systemctl/systemctl.c
2015-09-15	2015-02-04	Tom Gundersen	src/network/org.freedesktop.network1.service
2015-09-15	2015-10-21	Lennart Poettering	src/basic/btrfs-util.c
2015-09-16	2012-04-05	Lennart Poettering	src/shared/watchdog.c
2015-09-16	2015-09-16	Lennart Poettering	coccinelle/safe_closedir.cocci
2015-09-18	2010-09-16	Lennart Poettering	src/reply-password/reply-password.c
2015-09-18	2014-06-13	Lennart Poettering	tmpfiles.d/etc.conf.m4
2015-09-18	2014-12-19	Lennart Poettering	src/import/curl-util.c
2015-09-19	2015-03-04	Lennart Poettering	src/import/import.c
2015-09-20	2015-11-23	Lennart Poettering	src/resolve/resolved-dns-question.c
2015-09-22	2013-10-14	Lennart Poettering	units/systemd-rfkill.service.in
2015-09-22	2014-06-30	Lennart Poettering	man/file-hierarchy.xml
2015-09-22	2015-11-01	Lennart Poettering	src/journal/journald-stream.h
2015-09-22	2018-01-12	Lennart Poettering	src/journal/journalctl.c
2015-09-23	2014-03-07	Zbigniew Jędrzejewski-Szmek	man/sd_bus_message_append.xml
2015-09-23	2015-08-31	David Herrmann	xorg/50-systemd-user.sh
2015-09-24	2015-01-09	Zbigniew Jędrzejewski-Szmek	src/test/test-fstab-util.c
2015-09-25	2014-10-15	Michal Schmidt	src/test/test-hashmap-plain.c
2015-09-25	2014-11-19	Lennart Poettering	src/busctl/busctl-introspect.c
2015-09-25	2015-05-04	Colin Walters	src/shared/lockfile-util.h
2015-09-25	2015-06-10	Jeff Huang	catalog/systemd.zh_TW.catalog.in
2015-09-25	2019-11-27	Lennart Poettering	tmpfiles.d/systemd.conf.m4
2015-09-27	2016-02-10	Lennart Poettering	.vimrc
2015-09-27	2016-06-20	Lennart Poettering	src/resolve/resolved-dns-rr.c
2015-09-28	2014-06-27	Lennart Poettering	src/coredump/coredump-vacuum.h
2015-09-28	2014-12-19	Lennart Poettering	src/import/pull.c
2015-09-29	2014-07-31	Lennart Poettering	src/resolve/resolved-dns-transaction.h
2015-09-30	2013-07-02	Lennart Poettering	src/machine/machined.h
2015-09-30	2015-09-24	Hendrik Brueckner	test/test-execute/exec-personality-s390.service
2015-10-01	2012-10-18	Lennart Poettering	man/sd_journal_query_unique.xml
2015-10-01	2015-08-31	Evgeny Vereshchagin	shell-completion/bash/systemd-path
2015-10-03	2015-10-24	Lennart Poettering	src/basic/login-util.h
2015-10-05	2014-08-12	Lennart Poettering	man/timesyncd.conf.xml
2015-10-06	2013-02-22	Harald Hoyer	man/kernel-install.xml
2015-10-07	2014-06-19	Patrik Flykt	src/libsystemd-network/sd-dhcp6-lease.c
2015-10-07	2015-09-07	Lennart Poettering	src/basic/virt.h
2015-10-08	2014-01-04	Zbigniew Jędrzejewski-Szmek	man/sd_bus_default.xml
2015-10-08	2015-08-21	Tom Gundersen	src/libsystemd-network/test-ipv4ll-manual.c
2015-10-09	2012-11-23	Lennart Poettering	src/test/test-calendarspec.c
2015-10-09	2018-09-14	Yu Watanabe	src/udev/udev-watch.c
2015-10-12	2013-07-10	Zbigniew Jędrzejewski-Szmek	man/systemd-run.xml
2015-10-12	2013-11-06	Lennart Poettering	src/libsystemd/libsystemd.sym
2015-10-14	2014-10-08	Tom Gundersen	src/libsystemd-network/dhcp-network.c
2015-10-16	2013-12-13	Lennart Poettering	.gitignore
2015-10-16	2014-03-01	Thomas Andersen	shell-completion/bash/systemd-nspawn
2015-10-16	2014-03-14	Lennart Poettering	src/shared/clean-ipc.c
2015-10-16	2014-07-22	Lennart Poettering	src/resolve/resolved-dns-question.h
2015-10-16	2015-02-17	Lennart Poettering	src/machine/machine-dbus.c
2015-10-16	2015-03-22	Chris Morgan	man/journal-remote.conf.xml
2015-10-16	2015-07-13	Tom Gundersen	src/shared/bitmap.c
2015-10-17	2013-01-25	Michal Schmidt	test/units/testsuite-03.sh
2015-10-19	2012-11-23	Lennart Poettering	src/basic/time-util.c
2015-10-20	2012-01-03	Lennart Poettering	src/shared/logs-show.c
2015-10-20	2015-12-03	Zbigniew Jędrzejewski-Szmek	src/journal/test-journal-send.c
2015-10-21	2013-11-07	William Giokas	shell-completion/zsh/_sd_outputmodes
2015-10-21	2013-12-31	Zbigniew Jędrzejewski-Szmek	src/libsystemd/sd-bus/test-bus-cleanup.c
2015-10-24	2016-11-06	Lennart Poettering	src/systemd/sd-messages.h
2015-10-26	2013-12-03	Lennart Poettering	man/sd_bus_request_name.xml
2015-10-28	2012-09-27	Lennart Poettering	units/systemd-journal-gatewayd.service.in
2015-10-29	2014-12-19	Lennart Poettering	src/machine/image-dbus.c
2015-10-30	2015-08-21	Tom Gundersen	src/libsystemd-network/test-acd.c
2015-10-31	2011-12-02	Lennart Poettering	src/rc-local-generator/rc-local-generator.c
2015-10-31	2015-10-06	Tom Gundersen	src/basic/siphash24.c
2015-10-31	2015-10-29	Ronny Chevalier	test/test-execute/exec-capabilityboundingset-merge.service
2015-10-31	2015-10-29	Ronny Chevalier	test/test-execute/exec-capabilityboundingset-reset.service
2015-10-31	2015-10-29	Ronny Chevalier	test/test-execute/exec-capabilityboundingset-simple.service
2015-10-31	2015-10-30	Ronny Chevalier	test/test-execute/exec-ioschedulingclass-best-effort.service
2015-10-31	2015-10-30	Ronny Chevalier	test/test-execute/exec-ioschedulingclass-idle.service
2015-10-31	2015-10-30	Ronny Chevalier	test/test-execute/exec-ioschedulingclass-none.service
2015-10-31	2015-10-30	Ronny Chevalier	test/test-execute/exec-ioschedulingclass-realtime.service
2015-10-31	2015-11-19	Lennart Poettering	man/sd_event_wait.xml
2015-11-01	2012-06-27	Lennart Poettering	man/systemd-cryptsetup@.service.xml
2015-11-01	2015-10-30	Ronny Chevalier	test/test-execute/exec-oomscoreadjust-negative.service
2015-11-01	2015-10-30	Ronny Chevalier	test/test-execute/exec-oomscoreadjust-positive.service
2015-11-02	2013-07-02	Lennart Poettering	src/machine/machined.c
2015-11-02	2014-02-27	Tom Gundersen	src/libsystemd/sd-network/sd-network.c
2015-11-02	2014-06-27	Zbigniew Jędrzejewski-Szmek	src/shared/dropin.h
2015-11-02	2015-02-08	Kay Sievers	src/boot/efi/util.c
2015-11-05	2017-10-18	Zbigniew Jędrzejewski-Szmek	man/machine-id.xml
2015-11-05	2018-11-15	Lennart Poettering	src/core/mount-setup.c
2015-11-06	2014-07-16	Tom Gundersen	src/network/wait-online/link.h
2015-11-10	2014-08-11	Lennart Poettering	src/basic/arphrd-list.h
2015-11-10	2016-12-20	Lennart Poettering	src/import/pull-raw.c
2015-11-11	2015-06-17	David Herrmann	man/udev_device_new_from_syspath.xml
2015-11-12	2013-11-24	Tom Gundersen	src/network/netdev/netdev.c
2015-11-13	2014-07-15	Lennart Poettering	src/resolve/resolved-dns-scope.h
2015-11-14	2014-06-19	Patrik Flykt	src/libsystemd-network/dhcp6-protocol.h
2015-11-14	2014-07-10	Lennart Poettering	src/basic/nss-util.h
2015-11-14	2015-01-22	Lennart Poettering	src/machine/machinectl.c
2015-11-14	2016-02-01	Lennart Poettering	src/resolve/dns-type.c
2015-11-15	2014-11-24	Lennart Poettering	src/core/machine-id-setup.c
2015-11-17	2011-12-31	Lennart Poettering	src/locale/localed.c
2015-11-17	2015-11-17	Evgeny Vereshchagin	test/TEST-04-JOURNAL/Makefile
2015-11-18	2015-02-04	Lennart Poettering	man/systemd.service.xml
2015-11-19	2015-06-17	David Herrmann	man/udev_enumerate_add_match_subsystem.xml
2015-11-19	2015-08-18	Tom Gundersen	src/libsystemd-network/arp-util.c
2015-11-20	2013-11-19	Lennart Poettering	src/libsystemd/sd-bus/bus-track.h
2015-11-20	2015-06-14	Viktar Vauchkevich	catalog/systemd.be.catalog.in
2015-11-22	2017-02-14	Marc-Andre Lureau	rules.d/60-drm.rules
2015-11-22	2017-12-14	Lennart Poettering	src/shutdown/shutdown.c
2015-11-23	2015-06-14	Viktar Vauchkevich	catalog/systemd.be@latin.catalog.in
2015-11-23	2015-11-23	Evgeny Vereshchagin	test/TEST-07-ISSUE-1981/Makefile
2015-11-24	2015-09-07	Lennart Poettering	src/nspawn/nspawn-expose-ports.h
2015-11-25	2012-09-18	Lennart Poettering	src/core/unit-printf.h
2015-11-25	2014-01-04	Zbigniew Jędrzejewski-Szmek	man/sd_bus_new.xml
2015-11-26	2010-11-11	Lennart Poettering	src/shared/ask-password-api.c
2015-11-26	2015-07-10	Daniel Mack	src/resolve/resolved-llmnr.h
2015-11-28	2014-07-02	Lennart Poettering	src/libsystemd/sd-path/sd-path.c
2015-11-28	2015-11-28	Evgeny Vereshchagin	test/TEST-05-RLIMITS/Makefile
2015-11-29	2012-05-21	Harald Hoyer	test/test-functions
2015-11-29	2015-12-09	Lennart Poettering	src/resolve/resolved-dns-answer.c
2015-11-30	2016-04-20	Lennart Poettering	src/test/test-tmpfiles.c
2015-12-01	2015-10-14	Lennart Poettering	src/test/test-date.c
2015-12-02	2014-07-15	Lennart Poettering	src/resolve/resolved-dns-query.h
2015-12-02	2017-09-17	Zbigniew Jędrzejewski-Szmek	man/sd-login.xml
2015-12-03	2015-02-04	Lennart Poettering	man/journald.conf.xml
2015-12-03	2015-12-09	Michael Olbrich	src/core/dbus-automount.c
2015-12-04	2010-01-23	Lennart Poettering	src/core/execute.h
2015-12-05	2014-06-18	Zbigniew Jędrzejewski-Szmek	src/coredump/coredumpctl.c
2015-12-07	2014-07-02	Lennart Poettering	src/path/path.c
2015-12-07	2014-10-18	Lennart Poettering	man/sd_machine_get_class.xml
2015-12-08	2015-06-13	Tom Gundersen	src/libsystemd/sd-netlink/netlink-socket.c
2015-12-09	2014-08-26	Ivan Shapovalov	man/systemd-hibernate-resume-generator.xml
2015-12-09	2016-10-20	Zbigniew Jędrzejewski-Szmek	src/shared/install-printf.c
2015-12-09	2018-06-25	Lennart Poettering	src/basic/utf8.c
2015-12-09	2020-04-10	Lennart Poettering	src/core/dbus-manager.c
2015-12-10	2015-07-13	Tom Gundersen	src/test/test-bitmap.c
2015-12-10	2015-11-25	Lennart Poettering	src/resolve/resolved-dns-query.c
2015-12-11	2013-11-19	Lennart Poettering	src/core/dbus-job.c
2015-12-11	2015-06-23	Lennart Poettering	man/sd-bus-errors.xml
2015-12-12	2014-07-15	Lennart Poettering	src/shared/dns-domain.c
2015-12-12	2019-12-18	Zbigniew Jędrzejewski-Szmek	man/bootup.xml
2015-12-13	2015-10-07	Lennart Poettering	src/shared/ptyfwd.h
2015-12-13	2017-12-29	Lennart Poettering	src/basic/async.c
2015-12-14	2013-03-02	Michael Biebl	shell-completion/bash/systemctl.in
2015-12-14	2014-07-15	Lennart Poettering	src/resolve/resolved-manager.c
2015-12-14	2015-09-07	Lennart Poettering	src/nspawn/nspawn-expose-ports.c
2015-12-15	2013-04-30	Lennart Poettering	units/systemd-nspawn@.service.in
2015-12-16	2013-06-17	Lennart Poettering	src/core/slice.c
2015-12-18	2015-04-10	David Herrmann	src/basic/bus-label.h
2015-12-18	2016-05-14	Alexander Shopov	po/LINGUAS
2015-12-18	2016-08-01	Lennart Poettering	src/core/manager.c
2015-12-19	2015-02-01	Tom Gundersen	units/systemd-networkd.socket
2015-12-19	2015-03-01	Lennart Poettering	src/shared/machine-pool.c
2015-12-20	2017-02-01	Zbigniew Jędrzejewski-Szmek	src/shared/cgroup-show.h
2015-12-21	2014-03-26	Tom Gundersen	src/libsystemd/sd-netlink/netlink-message.c
2015-12-21	2015-08-26	Lennart Poettering	src/libsystemd-network/sd-dhcp-lease.c
2015-12-22	2011-12-27	Zbigniew Jędrzejewski-Szmek	src/journal/journald-rate-limit.h
2015-12-22	2014-06-30	Lennart Poettering	man/systemd-update-done.service.xml
2015-12-23	2014-11-23	Susant Sahani	src/libsystemd-network/lldp-network.c
2015-12-23	2015-02-08	Kay Sievers	test/test-efi-create-disk.sh
2015-12-23	2020-04-28	Lennart Poettering	src/hostname/hostnamed.c
2015-12-24	2014-11-24	Didier Roche	units/systemd-machine-id-commit.service
2015-12-24	2015-10-03	Марко М. Костић (Marko M. Kostić)	catalog/systemd.sr.catalog.in
2015-12-26	2017-05-09	Tom Gundersen	src/network/netdev/vlan.c
2015-12-27	2014-11-05	Ray Strode	src/vconsole/90-vconsole.rules.in
2015-12-27	2015-11-19	Lennart Poettering	man/sd-event.xml
2015-12-28	2015-04-14	Tom Gundersen	src/libsystemd/sd-device/device-enumerator-private.h
2015-12-28	2016-02-14	Zbigniew Jędrzejewski-Szmek	src/basic/af-list.h
2015-12-29	2013-07-02	Lennart Poettering	units/systemd-machined.service.in
2015-12-29	2014-03-10	Lennart Poettering	src/shared/blkid-util.h
2015-12-29	2015-05-21	Lennart Poettering	src/shared/base-filesystem.h
2015-12-31	2015-10-10	Danielmachon	catalog/systemd.da.catalog.in
2016-01-01	2016-06-02	Lennart Poettering	src/systemd/sd-ndisc.h
2016-01-03	2014-10-23	WaLyong Cho	src/basic/smack-util.c
2016-01-03	2014-12-08	Lennart Poettering	src/core/dbus-timer.c
2016-01-06	2014-08-12	Lennart Poettering	src/timesync/timesyncd-conf.c
2016-01-06	2015-11-23	Evgeny Vereshchagin	test/units/testsuite-07.sh
2016-01-06	2016-02-20	Zbigniew Jędrzejewski-Szmek	src/test/test-siphash24.c
2016-01-10	2019-11-27	Lennart Poettering	man/systemd-journald.service.xml
2016-01-11	2014-05-24	Tom Gundersen	src/libsystemd-network/dhcp-server-internal.h
2016-01-12	2015-12-02	Lennart Poettering	src/resolve/resolved-dns-dnssec.h
2016-01-13	2012-06-27	Zbigniew Jędrzejewski-Szmek	man/crypttab.xml
2016-01-13	2014-06-23	Ronny Chevalier	src/test/test-ratelimit.c
2016-01-15	2015-07-10	Daniel Mack	src/resolve/resolved-mdns.h
2016-01-15	2015-12-29	Lennart Poettering	src/resolve/RFCs
2016-01-15	2018-02-22	Lennart Poettering	src/shared/fileio-label.c
2016-01-17	2013-12-09	Tom Gundersen	src/libsystemd-network/sd-dhcp-client.c
2016-01-18	2015-08-28	Evgeny Vereshchagin	shell-completion/bash/networkctl
2016-01-18	2017-02-05	Zbigniew Jędrzejewski-Szmek	src/core/load-dropin.c
2016-01-20	2015-05-19	Federico Mena Quintero	hwdb.d/20-acpi-vendor.hwdb.patch
2016-01-20	2019-03-22	Lennart Poettering	src/core/dbus-unit.h
2016-01-24	2015-10-26	Lennart Poettering	src/basic/dirent-util.h
2016-01-25	2014-10-14	Michal Schmidt	tools/gdb-sd_dump_hashmaps.py
2016-01-25	2015-10-28	Boyuan Yang	catalog/systemd.zh_CN.catalog.in
2016-01-30	2018-11-20	Zbigniew Jędrzejewski-Szmek	src/user-sessions/user-sessions.c
2016-01-31	2015-11-19	Lennart Poettering	man/sd_event_source_set_userdata.xml
2016-01-31	2016-01-31	Evgeny Vereshchagin	test/TEST-06-SELINUX/systemd_test.if
2016-01-31	2016-01-31	Evgeny Vereshchagin	test/TEST-06-SELINUX/systemd_test.te
2016-02-01	2012-11-16	Lennart Poettering	catalog/systemd.catalog.in
2016-02-01	2014-02-21	Lennart Poettering	src/test/test-architecture.c
2016-02-01	2014-12-27	Lennart Poettering	src/machine/machine-dbus.h
2016-02-01	2015-12-18	Lennart Poettering	src/resolve/resolved-dns-transaction.c
2016-02-01	2016-04-17	Zbigniew Jędrzejewski-Szmek	src/shared/install.h
2016-02-01	2020-09-03	Kay Sievers	src/test/test-udev.c
2016-02-02	2015-12-18	Lennart Poettering	src/resolve/resolved-dns-answer.h
2016-02-04	2014-07-15	Lennart Poettering	src/resolve/resolved-manager.h
2016-02-05	2014-06-19	Patrik Flykt	src/libsystemd-network/test-dhcp6-client.c
2016-02-05	2015-09-18	Alban Crequy	units/exit.target
2016-02-05	2015-10-22	Lennart Poettering	src/basic/extract-word.c
2016-02-08	2014-05-16	Tom Gundersen	src/resolve/resolved-gperf.gperf
2016-02-12	2013-07-10	Yu Watanabe	src/udev/udev-builtin-keyboard.c
2016-02-13	2017-07-03	Michal Soltys	src/vconsole/vconsole-setup.c
2016-02-14	2015-07-29	Kay Sievers	src/boot/efi/disk.c
2016-02-15	2014-07-04	Zbigniew Jędrzejewski-Szmek	src/journal/compress.h
2016-02-15	2016-06-02	Patrik Flykt	src/libsystemd-network/test-ndisc-rs.c
2016-02-15	2016-06-15	Lennart Poettering	src/resolve/resolved-link.c
2016-02-16	2012-07-13	Zbigniew Jędrzejewski-Szmek	man/sd_journal_get_data.xml
2016-02-16	2013-07-10	Zbigniew Jędrzejewski-Szmek	man/systemd.scope.xml
2016-02-17	2015-04-01	Tom Gundersen	src/libsystemd/sd-device/device-private.c
2016-02-17	2015-08-21	Tom Gundersen	src/systemd/sd-ipv4acd.h
2016-02-17	2018-08-29	Yu Watanabe	src/udev/udevadm-trigger.c
2016-02-18	2013-06-30	Lennart Poettering	src/core/dbus-scope.h
2016-02-19	2015-11-19	Lennart Poettering	man/sd_event_source_get_event.xml
2016-02-20	2014-02-04	Lennart Poettering	src/systemd/sd-dhcp-lease.h
2016-02-21	2015-11-19	Lennart Poettering	man/sd_event_set_watchdog.xml
2016-02-22	2015-04-01	Tom Gundersen	src/libsystemd/sd-device/sd-device.c
2016-02-22	2015-10-26	Lennart Poettering	src/shared/web-util.c
2016-02-23	2013-11-28	Daniele Medri	catalog/systemd.it.catalog.in
2016-02-23	2015-12-03	Lennart Poettering	src/resolve/resolved-dns-trust-anchor.h
2016-02-24	2014-06-19	Lennart Poettering	man/systemd-debug-generator.xml
2016-02-24	2014-07-16	Tom Gundersen	src/network/wait-online/manager.h
2016-02-25	2014-10-31	Lennart Poettering	src/shared/ptyfwd.c
2016-02-26	2014-12-30	Lennart Poettering	src/basic/sigbus.h
2016-02-26	2015-02-08	Kay Sievers	src/boot/efi/pe.c
2016-02-26	2015-07-30	Daniel Mack	src/test/test-af-list.c
2016-02-26	2016-01-15	Lennart Poettering	src/resolve/test-dnssec-complex.c
2016-02-27	2014-07-16	Tom Gundersen	src/network/netdev/vlan.h
2016-02-28	2016-02-28	Ronny Chevalier	test/test-execute/exec-group-nfsnobody.service
2016-02-28	2016-02-28	Ronny Chevalier	test/test-execute/exec-user-nfsnobody.service
2016-02-28	2020-04-07	Lennart Poettering	src/machine/machined-dbus.c
2016-02-29	2013-11-19	Lennart Poettering	src/core/dbus-unit.c
2016-03-01	2016-02-19	Lennart Poettering	src/libsystemd-network/sd-lldp.c
2016-03-02	2014-07-07	Lennart Poettering	src/escape/escape.c
2016-03-02	2015-01-22	Lennart Poettering	src/import/importd.c
2016-03-02	2018-08-21	Yu Watanabe	src/udev/udevadm.c
2016-03-04	2013-03-15	Kay Sievers	sysctl.d/50-default.conf
2016-03-05	2015-10-26	Lennart Poettering	src/basic/chattr-util.c
2016-03-06	2015-04-14	Tom Gundersen	src/libsystemd/sd-device/device-enumerator.c
2016-03-06	2015-11-19	Lennart Poettering	man/sd_event_source_get_pending.xml
2016-03-07	2014-06-27	Tom Gundersen	src/network/test-network.c
2016-03-08	2015-12-02	Lennart Poettering	src/resolve/resolved-dns-dnssec.c
2016-03-09	2013-06-27	Lennart Poettering	src/core/dbus-cgroup.h
2016-03-09	2013-10-10	Lennart Poettering	src/libsystemd/sd-event/sd-event.c
2016-03-09	2015-01-11	Zbigniew Jędrzejewski-Szmek	src/shared/fstab-util.h
2016-03-09	2015-10-30	Ronny Chevalier	test/test-execute/exec-environmentfile.service
2016-03-10	2014-07-07	Lennart Poettering	man/systemd-firstboot.xml
2016-03-10	2015-11-09	Seong-ho Cho	catalog/systemd.ko.catalog.in
2016-03-11	2012-05-22	Lennart Poettering	src/fstab-generator/fstab-generator.c
2016-03-11	2015-04-14	Zbigniew Jędrzejewski-Szmek	src/journal/audit-type.h
2016-03-12	2013-02-11	Lennart Poettering	src/basic/env-util.h
2016-03-14	2015-10-27	Lennart Poettering	src/basic/stdio-util.h
2016-03-15	2013-01-14	Lennart Poettering	src/shared/output-mode.h
2016-03-15	2015-01-16	Lennart Poettering	src/import/qcow2-util.h
2016-03-15	2015-10-26	Lennart Poettering	src/basic/dirent-util.c
2016-03-17	2011-12-30	Lennart Poettering	units/systemd-journald.service.in
2016-03-17	2015-01-21	Tom Gundersen	src/libsystemd-network/dhcp-identifier.h
2016-03-17	2015-11-19	Lennart Poettering	man/sd_event_source_set_prepare.xml
2016-03-17	2016-01-02	Gabor Kelemen	catalog/systemd.hu.catalog.in
2016-03-19	2012-09-13	Lennart Poettering	test/TEST-24-CRYPTSETUP/test.sh
2016-03-19	2014-11-03	Lennart Poettering	src/journal/journald-audit.h
2016-03-19	2015-03-12	Kay Sievers	rules.d/60-block.rules
2016-03-19	2015-05-29	Lennart Poettering	src/basic/signal-util.c
2016-03-20	2015-11-24	Lennart Poettering	src/resolve/resolved-dns-search-domain.c
2016-03-21	2015-11-19	Lennart Poettering	man/sd_event_source_set_description.xml
2016-03-21	2015-11-19	Lennart Poettering	man/sd_event_source_set_enabled.xml
2016-03-21	2018-08-24	Yu Watanabe	src/udev/udevadm-monitor.c
2016-03-22	2012-05-07	Lennart Poettering	src/basic/path-util.c
2016-03-22	2015-11-19	Lennart Poettering	man/sd_event_source_set_priority.xml
2016-03-23	2015-11-24	Lennart Poettering	src/resolve/resolved-dns-search-domain.h
2016-03-23	2016-01-27	Lennart Poettering	man/sd_journal_enumerate_fields.xml
2016-03-24	2014-06-19	Patrik Flykt	src/libsystemd-network/sd-ndisc.c
2016-03-26	2014-06-21	Ronny Chevalier	src/test/test-capability.c
2016-03-26	2014-07-16	Tom Gundersen	src/network/wait-online/manager.c
2016-03-27	2015-10-26	Lennart Poettering	src/shared/web-util.h
2016-03-30	2018-11-22	Lennart Poettering	src/run/run.c
2016-03-31	2014-02-20	Thomas Hindoe Paaboel Andersen	shell-completion/bash/bootctl
2016-04-02	2014-12-30	Lennart Poettering	src/test/test-sigbus.c
2016-04-02	2016-02-19	Lennart Poettering	src/libsystemd-network/lldp-internal.h
2016-04-03	2016-03-02	Ronny Chevalier	src/test/test-io-util.c
2016-04-04	2015-04-01	Tom Gundersen	src/systemd/sd-device.h
2016-04-05	2015-11-08	Evgeny Vereshchagin	test/units/end.service
2016-04-05	2015-11-19	Lennart Poettering	man/sd_event_now.xml
2016-04-09	2010-01-26	Lennart Poettering	src/core/unit.c
2016-04-09	2016-04-09	Zbigniew Jędrzejewski-Szmek	coccinelle/strjoina.cocci
2016-04-09	2017-11-21	Lennart Poettering	src/shared/specifier.c
2016-04-10	2015-09-11	Lennart Poettering	src/basic/cgroup-util.h
2016-04-11	2012-05-21	Harald Hoyer	test/TEST-01-BASIC/test.sh
2016-04-11	2018-11-23	Lennart Poettering	src/remount-fs/remount-fs.c
2016-04-12	2012-11-23	Lennart Poettering	src/basic/time-util.h
2016-04-13	2011-06-15	Lennart Poettering	units/systemd-timedated.service.in
2016-04-13	2016-05-16	Zbigniew Jędrzejewski-Szmek	man/systemd-coredump.xml
2016-04-14	2014-05-20	Yu Watanabe	src/timesync/timesyncd.c
2016-04-15	2011-04-16	Lennart Poettering	units/systemd-hostnamed.service.in
2016-04-15	2016-03-01	Zbigniew Jędrzejewski-Szmek	src/test/test-selinux.c
2016-04-17	2013-04-30	Harald Hoyer	src/kernel-install/90-loaderentry.install
2016-04-19	2014-11-23	Susant Sahani	src/libsystemd-network/lldp-network.h
2016-04-19	2015-10-30	Ronny Chevalier	test/test-execute/exec-privatenetwork-yes.service
2016-04-20	2015-07-27	WaLyong Cho	src/basic/smack-util.h
2016-04-20	2015-11-19	Lennart Poettering	man/sd_event_add_io.xml
2016-04-20	2016-02-19	Lennart Poettering	src/libsystemd-network/lldp-neighbor.h
2016-04-21	2016-02-28	Ronny Chevalier	test/test-execute/exec-systemcallfilter-system-user-nfsnobody.service
2016-04-23	2015-10-21	Lennart Poettering	src/basic/btrfs-util.h
2016-04-23	2018-11-21	Lennart Poettering	src/shared/dns-domain.h
2016-04-24	2014-08-06	Lennart Poettering	src/resolve/resolved-dns-scope.c
2016-04-24	2016-01-02	Lennart Poettering	src/resolve/resolved-dns-trust-anchor.c
2016-04-24	2016-04-11	Lennart Poettering	src/shared/machine-image.h
2016-04-25	2016-04-25	Evgeny Vereshchagin	test/TEST-09-ISSUE-2691/Makefile
2016-04-26	2014-07-06	Tom Gundersen	src/network/netdev/netdev.h
2016-04-26	2016-01-28	Zbigniew Jędrzejewski-Szmek	src/basic/gcrypt-util.c
2016-04-27	2015-09-21	Ronny Chevalier	test/test-execute/exec-runtimedirectory-mode.service
2016-04-28	2014-11-14	Lennart Poettering	src/busctl/busctl.c
2016-04-29	2011-06-15	Lennart Poettering	units/systemd-localed.service.in
2016-04-29	2016-01-20	Lennart Poettering	src/resolve/resolved-dns-synthesize.c
